소유자명,생년월일,동호수,소유자_주소,아파트_소재지,도로명주소,건축물_연면적,거주형태,등기목적_분류,등기원인_년월일,근저당설정여부,근저당금액,보유기간,압류가압류,소유형태,세대유형,공유자수,단독소유자수
강민준,560514,5동101호,서울시 동대문구 대치동 347-85,서울시 용산구 장문로 27 청화아파트 5동101호,서울특별시 용산구 장문로 27,185,투자,증여,2009-04-22,Y,809190000,16년 6개월,없음,단독소유자,단독세대,0,1
이시우,630517,5동102호,서울시 용산구 장문로 27 청화아파트 5동102호,서울시 용산구 장문로 27 청화아파트 5동102호,서울특별시 용산구 장문로 27,185,실거주,증여,2020-09-27,N,0,5년 1개월,없음,단독소유자,단독세대,0,1
정지호,630120,5동103호,서울시 용산구 장문로 27 청화아파트 5동103호,서울시 용산구 장문로 27 청화아파트 5동103호,서울특별시 용산구 장문로 27,185,실거주,증여,2016-08-27,Y,286740000,9년 2개월,없음,단독소유자,단독세대,0,1
조도윤,590924,5동104호,서울시 광진구 송파동 801-35,서울시 용산구 장문로 27 청화아파트 5동104호,서울특별시 용산구 장문로 27,185,투자,증여,2022-04-21,Y,997440000,3년 6개월,없음,단독소유자,단독세대,0,1
정시우,820310,5동105호,서울시 송파구 반포동 617-36,서울시 용산구 장문로 27 청화아파트 5동105호,서울특별시 용산구 장문로 27,185,투자,증여,2020-07-11,Y,829710000,5년 3개월,없음,단독소유자,단독세대,0,1
박예준,530206,5동101호,서울시 용산구 장문로 27 청화아파트 5동101호,서울시 용산구 장문로 27 청화아파트 5동101호,서울특별시 용산구 장문로 27,185,실거주,경매,2003-08-27,Y,605500000,22년 2개월,없음,단독소유자,단독세대,0,1
이시우,551015,5동102호,경기도 고양시 일산구 백석동 812-64,서울시 용산구 장문로 27 청화아파트 5동102호,서울특별시 용산구 장문로 27,185,투자,경매,1997-09-13,N,0,28년 1개월,없음,단독소유자,단독세대,0,1
정영희,******,5동103호,서울시 용산구 장문로 27 청화아파트 5동103호,서울시 용산구 장문로 27 청화아파트 5동103호,서울특별시 용산구 장문로 27,185,실거주,증여,2008-07-24,Y,132770000,17년 3개월,없음,단독소유자,단독세대,0,1
김민준,610617,5동104호,서울시 서대문구 대치동 578-10,서울시 용산구 장문로 27 청화아파트 5동104호,서울특별시 용산구 장문로 27,185,투자,상속,2005-10-05,Y,173600000,20년 0개월,없음,단독소유자,단독세대,0,1
박영희,480228,5동105호,서울시 용산구 장문로 27 청화아파트 5동105호,서울시 용산구 장문로 27 청화아파트 5동105호,서울특별시 용산구 장문로 27,185,실거주,경매,2023-06-18,N,0,2년 4개월,없음,단독소유자,단독세대,0,1
김영희,350712,5동101호,서울시 광진구 신사동 249-11,서울시 용산구 장문로 27 청화아파트 5동101호,서울특별시 용산구 장문로 27,185,투자,상속,2016-02-02,N,0,9년 8개월,없음,단독소유자,단독세대,0,1
윤도윤,751124,5동102호,서울시 강서구 방배동 991-67,서울시 용산구 장문로 27 청화아파트 5동102호,서울특별시 용산구 장문로 27,185,투자,경매,1997-06-05,Y,107530000,28년 4개월,없음,단독소유자,단독세대,0,1
박예준,630313,5동103호,서울시 영등포구 문정동 689-53,서울시 용산구 장문로 27 청화아파트 5동103호,서울특별시 용산구 장문로 27,185,투자,상속,2023-08-19,Y,641020000,2년 2개월,없음,단독소유자,단독세대,0,1
장예준,740506,5동104호,서울시 용산구 장문로 27 청화아파트 5동104호,서울시 용산구 장문로 27 청화아파트 5동104호,서울특별시 용산구 장문로 27,185,실거주,상속,2006-08-08,Y,523840000,19년 2개월,없음,단독소유자,단독세대,0,1
박민서,630311,5동105호,서울시 용산구 장문로 27 청화아파트 5동105호,서울시 용산구 장문로 27 청화아파트 5동105호,서울특별시 용산구 장문로 27,185,실거주,상속,1995-12-19,N,0,29년 10개월,없음,단독소유자,단독세대,0,1
윤민준,591113,5동101호,서울시 강동구 역삼동 727-74,서울시 용산구 장문로 27 청화아파트 5동101호,서울특별시 용산구 장문로 27,185,투자,상속,2012-06-03,Y,777510000,13년 4개월,없음,단독소유자,단독세대,0,1
강서연,560909,5동102호,서울시 용산구 장문로 27 청화아파트 5동102호,서울시 용산구 장문로 27 청화아파트 5동102호,서울특별시 용산구 장문로 27,185,실거주,상속,2023-11-10,N,0,1년 11개월,없음,단독소유자,단독세대,0,1
정민준,720325,5동103호,서울시 양천구 압구정동 47-60,서울시 용산구 장문로 27 청화아파트 5동103호,서울특별시 용산구 장문로 27,185,투자,상속,2023-04-17,Y,830070000,2년 6개월,없음,단독소유자,단독세대,0,1
강예준,480819,5동104호,서울시 강남구 송파동 116-5,서울시 용산구 장문로 27 청화아파트 5동104호,서울특별시 용산구 장문로 27,185,투자,상속,2004-09-25,Y,776860000,21년 1개월,없음,단독소유자,단독세대,0,1
임영희,660707,5동105호,서울시 성북구 압구정동 561-28,서울시 용산구 장문로 27 청화아파트 5동105호,서울특별시 용산구 장문로 27,185,투자,상속,2024-05-04,N,0,1년 5개월,없음,단독소유자,단독세대,0,1
조지호,930925,5동101호,서울시 용산구 장문로 27 청화아파트 5동101호,서울시 용산구 장문로 27 청화아파트 5동101호,서울특별시 용산구 장문로 27,185,실거주,경매,2006-07-28,Y,900130000,19년 3개월,없음,단독소유자,단독세대,0,1
임민서,620121,5동102호,서울시 동작구 잠실동 640-81,서울시 용산구 장문로 27 청화아파트 5동102호,서울특별시 용산구 장문로 27,185,투자,증여,2025-07-02,Y,499250000,0년 3개월,없음,단독소유자,단독세대,0,1
임서준,800128,5동103호,서울시 금천구 가락동 928-61,서울시 용산구 장문로 27 청화아파트 5동103호,서울특별시 용산구 장문로 27,185,투자,상속,2020-12-11,Y,168480000,4년 10개월,없음,단독소유자,단독세대,0,1
김하준,360616,5동104호,서울시 용산구 가락동 232-54,서울시 용산구 장문로 27 청화아파트 5동104호,서울특별시 용산구 장문로 27,185,투자,상속,2020-04-07,Y,196750000,5년 6개월,없음,단독소유자,단독세대,0,1
임민서,670916,5동105호,경기도 용인시 수지구 동탄동 188-62,서울시 용산구 장문로 27 청화아파트 5동105호,서울특별시 용산구 장문로 27,185,투자,경매,2023-11-19,N,0,1년 11개월,없음,단독소유자,단독세대,0,1
김서연,480506,5동101호,서울시 송파구 대치동 255-14,서울시 용산구 장문로 27 청화아파트 5동101호,서울특별시 용산구 장문로 27,185,투자,매매,2024-05-19,Y,498390000,1년 5개월,없음,단독소유자,단독세대,0,1
최민준,641008,5동102호,서울시 도봉구 대치동 929-22,서울시 용산구 장문로 27 청화아파트 5동102호,서울특별시 용산구 장문로 27,185,투자,경매,1992-07-06,Y,613470000,33년 3개월,없음,단독소유자,단독세대,0,1
장서준,701119,5동103호,서울시 용산구 장문로 27 청화아파트 5동103호,서울시 용산구 장문로 27 청화아파트 5동103호,서울특별시 용산구 장문로 27,185,실거주,경매,2013-01-01,Y,276950000,12년 9개월,없음,단독소유자,단독세대,0,1
임서연,620805,5동104호,서울시 금천구 석촌동 731-74,서울시 용산구 장문로 27 청화아파트 5동104호,서울특별시 용산구 장문로 27,185,투자,경매,2014-02-12,Y,882910000,11년 8개월,없음,단독소유자,단독세대,0,1
임도윤,911204,5동105호,서울시 강동구 역삼동 258-2,서울시 용산구 장문로 27 청화아파트 5동105호,서울특별시 용산구 장문로 27,185,투자,경매,2023-07-14,Y,402420000,2년 3개월,없음,단독소유자,단독세대,0,1
정시우,560301,5동101호,충청북도 청주시 흥덕구 81-83,서울시 용산구 장문로 27 청화아파트 5동101호,서울특별시 용산구 장문로 27,185,투자,경매,2002-11-07,N,0,22년 11개월,없음,단독소유자,단독세대,0,1
이지호,751104,5동102호,서울시 용산구 장문로 27 청화아파트 5동102호,서울시 용산구 장문로 27 청화아파트 5동102호,서울특별시 용산구 장문로 27,185,실거주,매매,2010-10-01,Y,248880000,15년 0개월,없음,단독소유자,단독세대,0,1
장지호,******,5동103호,경기도 성남시 분당구 정자동 647-82,서울시 용산구 장문로 27 청화아파트 5동103호,서울특별시 용산구 장문로 27,185,투자,증여,2016-05-06,Y,704870000,9년 5개월,없음,단독소유자,단독세대,0,1
최민서,611002,5동104호,서울시 강서구 역삼동 601-84,서울시 용산구 장문로 27 청화아파트 5동104호,서울특별시 용산구 장문로 27,185,투자,상속,1999-05-09,Y,282160000,26년 5개월,없음,단독소유자,단독세대,0,1
김민준,400902,5동105호,서울시 용산구 장문로 27 청화아파트 5동105호,서울시 용산구 장문로 27 청화아파트 5동105호,서울특별시 용산구 장문로 27,185,실거주,경매,2014-06-19,Y,870480000,11년 4개월,없음,단독소유자,단독세대,0,1
장예준,561218,5동101호,서울시 용산구 장문로 27 청화아파트 5동101호,서울시 용산구 장문로 27 청화아파트 5동101호,서울특별시 용산구 장문로 27,185,실거주,증여,2001-02-11,Y,913310000,24년 8개월,없음,단독소유자,단독세대,0,1
윤순자,641217,5동102호,서울시 양천구 압구정동 766-16,서울시 용산구 장문로 27 청화아파트 5동102호,서울특별시 용산구 장문로 27,185,투자,상속,2002-06-28,Y,957020000,23년 4개월,없음,단독소유자,단독세대,0,1
김서연,391201,5동103호,서울시 용산구 장문로 27 청화아파트 5동103호,서울시 용산구 장문로 27 청화아파트 5동103호,서울특별시 용산구 장문로 27,185,실거주,경매,2011-06-13,N,0,14년 4개월,없음,단독소유자,단독세대,0,1
이시우,470628,5동104호,서울시 금천구 압구정동 247-9,서울시 용산구 장문로 27 청화아파트 5동104호,서울특별시 용산구 장문로 27,185,투자,증여,2015-01-14,Y,990780000,10년 9개월,없음,단독소유자,단독세대,0,1
임예준,741222,5동105호,서울시 용산구 장문로 27 청화아파트 5동105호,서울시 용산구 장문로 27 청화아파트 5동105호,서울특별시 용산구 장문로 27,185,실거주,매매,2015-12-10,Y,199720000,9년 10개월,없음,단독소유자,단독세대,0,1
장예준,521120,5동101호,서울시 강남구 가락동 803-22,서울시 용산구 장문로 27 청화아파트 5동101호,서울특별시 용산구 장문로 27,185,투자,상속,2021-09-14,Y,722070000,4년 1개월,없음,단독소유자,단독세대,0,1
정예준,640602,5동102호,전북 전주시 효자동 369-85,서울시 용산구 장문로 27 청화아파트 5동102호,서울특별시 용산구 장문로 27,185,투자,매매,2008-09-17,N,0,17년 1개월,없음,단독소유자,단독세대,0,1
강지호,581216,5동103호,서울시 용산구 장문로 27 청화아파트 5동103호,서울시 용산구 장문로 27 청화아파트 5동103호,서울특별시 용산구 장문로 27,185,실거주,상속,2008-12-11,Y,518290000,16년 10개월,없음,단독소유자,단독세대,0,1
윤지호,621008,5동104호,"6769 Park Blvd, San Francisco, CA, USA",서울시 용산구 장문로 27 청화아파트 5동104호,서울특별시 용산구 장문로 27,185,투자,상속,2004-08-15,N,0,21년 2개월,없음,단독소유자,단독세대,0,1
조예준,831010,5동105호,서울시 성북구 신사동 750-18,서울시 용산구 장문로 27 청화아파트 5동105호,서울특별시 용산구 장문로 27,185,투자,경매,2000-08-14,N,0,25년 2개월,없음,단독소유자,단독세대,0,1
이시우,600315,5동101호,서울시 성동구 역삼동 310-18,서울시 용산구 장문로 27 청화아파트 5동101호,서울특별시 용산구 장문로 27,185,투자,상속,2020-09-10,Y,674040000,5년 1개월,없음,단독소유자,단독세대,0,1
정영희,860202,5동102호,서울시 도봉구 대치동 357-77,서울시 용산구 장문로 27 청화아파트 5동102호,서울특별시 용산구 장문로 27,185,투자,경매,2023-12-06,Y,458630000,1년 10개월,없음,단독소유자,단독세대,0,1
최영희,590524,5동103호,인천시 서구 구월동 921-39,서울시 용산구 장문로 27 청화아파트 5동103호,서울특별시 용산구 장문로 27,185,투자,경매,2011-02-10,Y,466890000,14년 8개월,없음,단독소유자,단독세대,0,1
정영자,******,5동104호,서울시 영등포구 잠실동 970-56,서울시 용산구 장문로 27 청화아파트 5동104호,서울특별시 용산구 장문로 27,185,투자,증여,2017-09-10,Y,862380000,8년 1개월,없음,단독소유자,단독세대,0,1
강영희,341028,5동105호,서울시 용산구 장문로 27 청화아파트 5동105호,서울시 용산구 장문로 27 청화아파트 5동105호,서울특별시 용산구 장문로 27,185,실거주,증여,2017-12-22,Y,972160000,7년 10개월,없음,단독소유자,단독세대,0,1
정하준,630605,6동101호,서울시 용산구 장문로 27 청화아파트 6동101호,서울시 용산구 장문로 27 청화아파트 6동101호,서울특별시 용산구 장문로 27,185,실거주,매매,2025-04-19,N,0,0년 6개월,없음,단독소유자,단독세대,0,1
최영희,701120,6동102호,서울시 은평구 신사동 994-14,서울시 용산구 장문로 27 청화아파트 6동102호,서울특별시 용산구 장문로 27,185,투자,경매,2020-08-28,N,0,5년 2개월,없음,단독소유자,단독세대,0,1
김순자,530815,6동103호,서울시 강동구 청담동 75-41,서울시 용산구 장문로 27 청화아파트 6동103호,서울특별시 용산구 장문로 27,185,투자,증여,2009-04-16,Y,327030000,16년 6개월,없음,단독소유자,단독세대,0,1
최도윤,740121,6동104호,서울시 용산구 장문로 27 청화아파트 6동104호,서울시 용산구 장문로 27 청화아파트 6동104호,서울특별시 용산구 장문로 27,185,실거주,증여,2005-02-09,Y,916700000,20년 8개월,없음,단독소유자,단독세대,0,1
이민서,460724,6동105호,경기도 화성시 동탄구 동탄동 877-99,서울시 용산구 장문로 27 청화아파트 6동105호,서울특별시 용산구 장문로 27,185,투자,증여,2012-02-27,Y,915050000,13년 8개월,없음,단독소유자,단독세대,0,1
임하준,480904,6동101호,서울시 용산구 장문로 27 청화아파트 6동101호,서울시 용산구 장문로 27 청화아파트 6동101호,서울특별시 용산구 장문로 27,185,실거주,상속,2020-06-21,Y,342500000,5년 4개월,없음,단독소유자,단독세대,0,1
장서준,741219,6동102호,서울시 송파구 서초동 651-3,서울시 용산구 장문로 27 청화아파트 6동102호,서울특별시 용산구 장문로 27,185,투자,증여,2015-11-13,N,0,9년 11개월,없음,단독소유자,단독세대,0,1
윤서준,600910,6동103호,대구시 수성구 범어동 673-32,서울시 용산구 장문로 27 청화아파트 6동103호,서울특별시 용산구 장문로 27,185,투자,매매,2016-08-22,Y,837510000,9년 2개월,없음,단독소유자,단독세대,0,1
임하준,470327,6동104호,서울시 용산구 장문로 27 청화아파트 6동104호,서울시 용산구 장문로 27 청화아파트 6동104호,서울특별시 용산구 장문로 27,185,실거주,상속,2024-11-20,Y,818490000,0년 11개월,없음,단독소유자,단독세대,0,1
박도윤,560610,6동105호,서울시 마포구 압구정동 171-42,서울시 용산구 장문로 27 청화아파트 6동105호,서울특별시 용산구 장문로 27,185,투자,상속,2016-05-05,Y,771380000,9년 5개월,없음,단독소유자,단독세대,0,1
조서준,650502,6동101호,서울시 용산구 장문로 27 청화아파트 6동101호,서울시 용산구 장문로 27 청화아파트 6동101호,서울특별시 용산구 장문로 27,185,실거주,매매,2023-03-13,Y,585760000,2년 7개월,없음,단독소유자,단독세대,0,1
이서연,651121,6동102호,서울시 강동구 청담동 169-89,서울시 용산구 장문로 27 청화아파트 6동102호,서울특별시 용산구 장문로 27,185,투자,상속,2016-07-27,Y,330220000,9년 3개월,없음,단독소유자,단독세대,0,1
윤순자,380102,6동103호,서울시 용산구 역삼동 672-45,서울시 용산구 장문로 27 청화아파트 6동103호,서울특별시 용산구 장문로 27,185,투자,경매,2005-04-05,Y,166870000,20년 6개월,없음,단독소유자,단독세대,0,1
박서준,510618,6동104호,서울시 성북구 반포동 778-91,서울시 용산구 장문로 27 청화아파트 6동104호,서울특별시 용산구 장문로 27,185,투자,매매,2025-12-27,Y,515740000,-1년 10개월,없음,단독소유자,단독세대,0,1
정서준,831107,6동105호,서울시 중랑구 송파동 97-16,서울시 용산구 장문로 27 청화아파트 6동105호,서울특별시 용산구 장문로 27,185,투자,매매,2008-11-16,Y,333500000,16년 11개월,없음,단독소유자,단독세대,0,1
정서준,651005,6동101호,경기도 성남시 분당구 정자동 819-57,서울시 용산구 장문로 27 청화아파트 6동101호,서울특별시 용산구 장문로 27,185,투자,매매,2006-12-09,Y,400160000,18년 10개월,없음,단독소유자,단독세대,0,1
강지호,620309,6동102호,서울시 용산구 장문로 27 청화아파트 6동102호,서울시 용산구 장문로 27 청화아파트 6동102호,서울특별시 용산구 장문로 27,185,실거주,매매,2020-01-28,Y,438490000,5년 9개월,없음,단독소유자,단독세대,0,1
박하준,630107,6동103호,경기도 고양시 일산구 백석동 547-10,서울시 용산구 장문로 27 청화아파트 6동103호,서울특별시 용산구 장문로 27,185,투자,경매,2009-08-23,N,0,16년 2개월,없음,단독소유자,단독세대,0,1
김서준,600307,6동104호,서울시 용산구 장문로 27 청화아파트 6동104호,서울시 용산구 장문로 27 청화아파트 6동104호,서울특별시 용산구 장문로 27,185,실거주,상속,2012-01-28,N,0,13년 9개월,없음,단독소유자,단독세대,0,1
강도윤,480504,6동105호,서울시 용산구 장문로 27 청화아파트 6동105호,서울시 용산구 장문로 27 청화아파트 6동105호,서울특별시 용산구 장문로 27,185,실거주,증여,2023-02-13,Y,147490000,2년 8개월,없음,단독소유자,단독세대,0,1
조순자,670220,6동101호,서울시 용산구 장문로 27 청화아파트 6동101호,서울시 용산구 장문로 27 청화아파트 6동101호,서울특별시 용산구 장문로 27,185,실거주,상속,2022-03-13,N,0,3년 7개월,없음,단독소유자,단독세대,0,1
강도윤,720718,6동102호,서울시 강북구 석촌동 738-4,서울시 용산구 장문로 27 청화아파트 6동102호,서울특별시 용산구 장문로 27,185,투자,상속,2008-10-15,N,0,17년 0개월,없음,단독소유자,단독세대,0,1
윤시우,421218,6동103호,서울시 용산구 장문로 27 청화아파트 6동103호,서울시 용산구 장문로 27 청화아파트 6동103호,서울특별시 용산구 장문로 27,185,실거주,상속,2015-11-14,N,0,9년 11개월,없음,단독소유자,단독세대,0,1
조순자,660922,6동104호,서울시 용산구 장문로 27 청화아파트 6동104호,서울시 용산구 장문로 27 청화아파트 6동104호,서울특별시 용산구 장문로 27,185,실거주,경매,2014-02-01,N,0,11년 8개월,없음,단독소유자,단독세대,0,1
정예준,670113,6동105호,서울시 용산구 장문로 27 청화아파트 6동105호,서울시 용산구 장문로 27 청화아파트 6동105호,서울특별시 용산구 장문로 27,185,실거주,상속,2021-04-02,N,0,4년 6개월,없음,단독소유자,단독세대,0,1
김도윤,460817,6동101호,서울시 광진구 신사동 948-26,서울시 용산구 장문로 27 청화아파트 6동101호,서울특별시 용산구 장문로 27,185,투자,경매,2018-09-11,Y,727930000,7년 1개월,없음,단독소유자,단독세대,0,1
임지호,571104,6동102호,서울시 용산구 장문로 27 청화아파트 6동102호,서울시 용산구 장문로 27 청화아파트 6동102호,서울특별시 용산구 장문로 27,185,실거주,경매,2021-06-13,N,0,4년 4개월,없음,단독소유자,단독세대,0,1
박시우,650715,6동103호,서울시 용산구 장문로 27 청화아파트 6동103호,서울시 용산구 장문로 27 청화아파트 6동103호,서울특별시 용산구 장문로 27,185,실거주,증여,2012-01-15,Y,599880000,13년 9개월,없음,단독소유자,단독세대,0,1
조순자,621228,6동104호,서울시 용산구 장문로 27 청화아파트 6동104호,서울시 용산구 장문로 27 청화아파트 6동104호,서울특별시 용산구 장문로 27,185,실거주,경매,2005-09-11,Y,756380000,20년 1개월,없음,단독소유자,단독세대,0,1
임시우,580715,6동105호,서울시 성북구 서초동 116-1,서울시 용산구 장문로 27 청화아파트 6동105호,서울특별시 용산구 장문로 27,185,투자,매매,2015-06-06,N,0,10년 4개월,없음,단독소유자,단독세대,0,1
김서연,631027,6동101호,서울시 용산구 장문로 27 청화아파트 6동101호,서울시 용산구 장문로 27 청화아파트 6동101호,서울특별시 용산구 장문로 27,185,실거주,증여,2015-06-12,N,0,10년 4개월,없음,단독소유자,단독세대,0,1
김영자,840916,6동102호,서울시 동작구 방배동 135-71,서울시 용산구 장문로 27 청화아파트 6동102호,서울특별시 용산구 장문로 27,185,투자,증여,2017-08-23,Y,870830000,8년 2개월,없음,단독소유자,단독세대,0,1
최하준,460907,6동103호,서울시 구로구 역삼동 172-93,서울시 용산구 장문로 27 청화아파트 6동103호,서울특별시 용산구 장문로 27,185,투자,상속,2015-02-26,Y,160070000,10년 8개월,없음,단독소유자,단독세대,0,1
김예준,720623,6동104호,서울시 관악구 가락동 301-36,서울시 용산구 장문로 27 청화아파트 6동104호,서울특별시 용산구 장문로 27,185,투자,증여,2013-09-16,Y,664980000,12년 1개월,없음,단독소유자,단독세대,0,1
정지호,731022,6동105호,서울시 동작구 방배동 272-42,서울시 용산구 장문로 27 청화아파트 6동105호,서울특별시 용산구 장문로 27,185,투자,증여,2021-08-09,Y,328430000,4년 2개월,없음,단독소유자,단독세대,0,1
장시우,330709,6동101호,서울시 도봉구 석촌동 46-49,서울시 용산구 장문로 27 청화아파트 6동101호,서울특별시 용산구 장문로 27,185,투자,증여,2018-03-18,Y,202040000,7년 7개월,없음,단독소유자,단독세대,0,1
박도윤,650808,6동102호,서울시 도봉구 잠실동 227-36,서울시 용산구 장문로 27 청화아파트 6동102호,서울특별시 용산구 장문로 27,185,투자,경매,2021-11-01,Y,861610000,3년 11개월,없음,단독소유자,단독세대,0,1
임서연,600828,6동103호,서울시 용산구 장문로 27 청화아파트 6동103호,서울시 용산구 장문로 27 청화아파트 6동103호,서울특별시 용산구 장문로 27,185,실거주,상속,2019-04-26,Y,602090000,6년 6개월,없음,단독소유자,단독세대,0,1
강서연,580413,6동104호,경기도 화성시 동탄구 동탄동 159-61,서울시 용산구 장문로 27 청화아파트 6동104호,서울특별시 용산구 장문로 27,185,투자,증여,2006-02-08,Y,170390000,19년 8개월,없음,단독소유자,단독세대,0,1
임서연,840517,6동105호,서울시 송파구 잠실동 284-55,서울시 용산구 장문로 27 청화아파트 6동105호,서울특별시 용산구 장문로 27,185,투자,증여,2009-10-03,Y,896780000,16년 0개월,없음,단독소유자,단독세대,0,1
최서준,810223,6동101호,"9208 Main St, Seattle, CA, USA",서울시 용산구 장문로 27 청화아파트 6동101호,서울특별시 용산구 장문로 27,185,투자,매매,2004-04-24,N,0,21년 6개월,없음,단독소유자,단독세대,0,1
장하준,640807,6동102호,서울시 마포구 삼성동 888-81,서울시 용산구 장문로 27 청화아파트 6동102호,서울특별시 용산구 장문로 27,185,투자,상속,2017-11-06,Y,303430000,7년 11개월,없음,단독소유자,단독세대,0,1
조영자,500114,6동103호,서울시 강서구 신사동 458-90,서울시 용산구 장문로 27 청화아파트 6동103호,서울특별시 용산구 장문로 27,185,투자,상속,2016-12-09,Y,546250000,8년 10개월,없음,단독소유자,단독세대,0,1
김순자,660602,6동104호,서울시 중구 석촌동 91-92,서울시 용산구 장문로 27 청화아파트 6동104호,서울특별시 용산구 장문로 27,185,투자,상속,2007-05-06,N,0,18년 5개월,없음,단독소유자,단독세대,0,1
이도윤,451225,6동105호,강원도 춘천시 퇴계동 503-88,서울시 용산구 장문로 27 청화아파트 6동105호,서울특별시 용산구 장문로 27,185,투자,상속,2017-06-26,Y,470100000,8년 4개월,없음,단독소유자,단독세대,0,1
이서연,701019,6동101호,서울시 광진구 가락동 913-90,서울시 용산구 장문로 27 청화아파트 6동101호,서울특별시 용산구 장문로 27,185,투자,증여,2009-11-18,N,0,15년 11개월,없음,단독소유자,단독세대,0,1
장하준,370908,6동102호,서울시 용산구 장문로 27 청화아파트 6동102호,서울시 용산구 장문로 27 청화아파트 6동102호,서울특별시 용산구 장문로 27,185,실거주,경매,2017-01-23,Y,842490000,8년 9개월,없음,단독소유자,단독세대,0,1
장주원,580719,6동103호,서울시 용산구 장문로 27 청화아파트 6동103호,서울시 용산구 장문로 27 청화아파트 6동103호,서울특별시 용산구 장문로 27,185,실거주,경매,2011-10-13,Y,272340000,14년 0개월,없음,단독소유자,단독세대,0,1
조하준,560715,6동104호,서울시 관악구 역삼동 98-81,서울시 용산구 장문로 27 청화아파트 6동104호,서울특별시 용산구 장문로 27,185,투자,경매,2014-09-12,Y,377920000,11년 1개월,없음,단독소유자,단독세대,0,1
정영희,580516,6동105호,서울시 용산구 장문로 27 청화아파트 6동105호,서울시 용산구 장문로 27 청화아파트 6동105호,서울특별시 용산구 장문로 27,185,실거주,증여,2020-12-12,Y,576620000,4년 10개월,없음,단독소유자,단독세대,0,1
김시우,631112,6동101호,서울시 용산구 장문로 27 청화아파트 6동101호,서울시 용산구 장문로 27 청화아파트 6동101호,서울특별시 용산구 장문로 27,185,실거주,증여,2022-08-06,N,0,3년 2개월,없음,단독소유자,단독세대,0,1
장영희,480906,6동102호,서울시 동대문구 삼성동 576-12,서울시 용산구 장문로 27 청화아파트 6동102호,서울특별시 용산구 장문로 27,185,투자,경매,2023-09-19,Y,281580000,2년 1개월,없음,단독소유자,단독세대,0,1
임영자,481216,6동103호,서울시 동작구 청담동 59-39,서울시 용산구 장문로 27 청화아파트 6동103호,서울특별시 용산구 장문로 27,185,투자,경매,2012-07-10,N,0,13년 3개월,없음,단독소유자,단독세대,0,1
강서준,660418,6동104호,서울시 강서구 역삼동 396-64,서울시 용산구 장문로 27 청화아파트 6동104호,서울특별시 용산구 장문로 27,185,투자,증여,1983-02-16,Y,912340000,42년 8개월,없음,단독소유자,단독세대,0,1
윤서연,640220,6동105호,경기도 수원시 영통구 동탄동 626-73,서울시 용산구 장문로 27 청화아파트 6동105호,서울특별시 용산구 장문로 27,185,투자,증여,2009-11-09,Y,715720000,15년 11개월,없음,단독소유자,단독세대,0,1
박시우,341128,6동101호,서울시 양천구 청담동 966-59,서울시 용산구 장문로 27 청화아파트 6동101호,서울특별시 용산구 장문로 27,185,투자,증여,2006-06-20,Y,401830000,19년 4개월,없음,단독소유자,단독세대,0,1
박서연,650515,6동102호,서울시 용산구 역삼동 600-5,서울시 용산구 장문로 27 청화아파트 6동102호,서울특별시 용산구 장문로 27,185,투자,증여,2025-04-28,Y,802990000,0년 6개월,없음,단독소유자,단독세대,0,1
장하준,780321,6동103호,경기도 수원시 영통구 동탄동 27-85,서울시 용산구 장문로 27 청화아파트 6동103호,서울특별시 용산구 장문로 27,185,투자,매매,2016-04-05,Y,224580000,9년 6개월,없음,단독소유자,단독세대,0,1
주식회사 태양,690727,6동104호,서울시 용산구 장문로 27 청화아파트 6동104호,서울시 용산구 장문로 27 청화아파트 6동104호,서울특별시 용산구 장문로 27,185,실거주,매매,2009-07-11,Y,905780000,16년 3개월,없음,단독소유자,단독세대,0,1
이순자,741219,6동105호,서울시 용산구 서초동 104-41,서울시 용산구 장문로 27 청화아파트 6동105호,서울특별시 용산구 장문로 27,185,투자,경매,2017-06-03,Y,925480000,8년 4개월,없음,단독소유자,단독세대,0,1
윤시우,530715,7동101호,서울시 강남구 문정동 935-15,서울시 용산구 장문로 27 청화아파트 7동101호,서울특별시 용산구 장문로 27,115,투자,매매,2004-01-11,Y,491560000,21년 9개월,없음,단독소유자,단독세대,0,1
정예준,770425,7동102호,서울시 성북구 신사동 907-66,서울시 용산구 장문로 27 청화아파트 7동102호,서울특별시 용산구 장문로 27,115,투자,경매,2016-11-04,Y,166870000,8년 11개월,없음,단독소유자,단독세대,0,1
박서연,530803,7동103호,서울시 광진구 서초동 184-24,서울시 용산구 장문로 27 청화아파트 7동103호,서울특별시 용산구 장문로 27,115,투자,상속,2008-10-16,N,0,17년 0개월,없음,단독소유자,단독세대,0,1
강서연,720301,7동104호,서울시 영등포구 대치동 650-35,서울시 용산구 장문로 27 청화아파트 7동104호,서울특별시 용산구 장문로 27,115,투자,상속,2009-04-16,Y,666580000,16년 6개월,없음,단독소유자,단독세대,0,1
강서연,611207,7동105호,서울시 용산구 장문로 27 청화아파트 7동105호,서울시 용산구 장문로 27 청화아파트 7동105호,서울특별시 용산구 장문로 27,115,실거주,상속,1994-10-10,Y,812250000,31년 0개월,없음,단독소유자,단독세대,0,1
이서연,520714,7동106호,서울시 용산구 장문로 27 청화아파트 7동106호,서울시 용산구 장문로 27 청화아파트 7동106호,서울특별시 용산구 장문로 27,115,실거주,매매,2023-01-19,Y,795250000,2년 9개월,없음,단독소유자,단독세대,0,1
